detector_name,shape_name,param_name,param_value,keypoint_count,spatial_coverage,response_mean,response_std,response_max,repeatability,runtime_s,error
harris_pc,torus,radius,0.05,6.0,0.09375,-1.7225123148828336e-11,1.7353667253455485e-11,2.3713009585336424e-10,0.0,0.2407714559994929,
harris_pc,cone,radius,0.1,5.0,0.078125,-1.6559919952252434e-09,9.991336125110188e-10,3.647142659012121e-09,0.6,0.5256967530003749,
harris_pc,cube,radius,0.1,9.0,0.140625,-1.82437961536682e-09,9.066895118390906e-10,4.879658422320868e-09,0.6666666666666666,0.33732737300306326,
harris_pc,cuboid,radius,0.1,8.0,0.125,-1.5237824478568255e-09,8.35436426136622e-10,4.760352904186459e-09,0.5,0.36006770500171115,
harris_pc,cylinder,radius,0.1,6.0,0.09375,-1.9330870291710643e-09,7.550967559920465e-10,4.173166885378876e-09,0.5,0.3763687499995285,
harris_pc,pyramid,radius,0.1,5.0,0.078125,-1.522965742550065e-09,1.0694597561796077e-09,4.026797963927278e-09,0.4,0.46235942800194607,
harris_pc,sphere,radius,0.1,0.0,0.0,-2.222409030177476e-09,3.7463165297579367e-10,4.35087979575815e-09,,0.44985891199758044,
harris_pc,torus,radius,0.1,6.0,0.09375,-1.5165809315069183e-09,8.736663136198708e-10,4.7996745819326e-09,0.6666666666666666,0.42521943600149825,
harris_pc,cone,radius,0.15,5.0,0.078125,-1.6025460416348223e-08,1.2030239377913602e-08,3.894674547050748e-08,0.6,0.9257935490022646,
harris_pc,cube,radius,0.15,8.0,0.125,-1.9163515065317096e-08,1.1081855123546705e-08,4.2655845056193286e-08,0.75,0.6200644970012945,
harris_pc,cuboid,radius,0.15,9.0,0.140625,-1.7500519410597965e-08,1.0436980121453784e-08,4.36241059704015e-08,0.7777777777777778,0.5674497230029374,
harris_pc,cylinder,radius,0.15,0.0,0.0,-2.120725401769767e-08,9.189206837783898e-09,4.121526174082017e-08,,0.6104497630003607,
harris_pc,pyramid,radius,0.15,5.0,0.078125,-1.4037262741688546e-08,1.2861032138617619e-08,4.105605941898081e-08,0.4,0.8077930779982125,
harris_pc,sphere,radius,0.15,0.0,0.0,-2.522669376553642e-08,2.8205335487119498e-09,3.689236513496682e-08,,0.7714274439967994,
harris_pc,torus,radius,0.15,6.0,0.09375,-1.4581861096338963e-08,1.067143324637479e-08,4.406390897161714e-08,0.0,0.7204538160003722,
harris_pc,cone,radius,0.2,5.0,0.078125,-7.146451030369844e-08,6.659765226075485e-08,1.9021913759057123e-07,0.6,1.5144968579988927,
harris_pc,cube,radius,0.2,8.0,0.125,-9.583427757379203e-08,6.422491761372342e-08,2.2280865438980349e-07,0.875,0.7659904530009953,
harris_pc,cuboid,radius,0.2,8.0,0.125,-8.973456986656913e-08,6.173932516657167e-08,2.2764566194092016e-07,0.75,0.8389136559999315,
harris_pc,cylinder,radius,0.2,0.0,0.0,-1.0925466163732937e-07,5.356641600810169e-08,2.1354602624652392e-07,,0.9093388380024408,
harris_pc,pyramid,radius,0.2,5.0,0.078125,-5.981005607655838e-08,7.037789109670296e-08,2.0322277354034978e-07,0.2,1.2935406069991586,
harris_pc,sphere,radius,0.2,0.0,0.0,-1.3458256577923423e-07,1.1616138508345393e-08,1.7778742032740128e-07,,1.1800073500016879,
harris_pc,torus,radius,0.2,7.0,0.109375,-5.522232025356989e-08,6.247386540692079e-08,2.2238158302419132e-07,0.14285714285714285,1.1258284959985758,
